id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
12011277,12,Florida,FL,Osceola County,Kissimmee,Buenaventura Lakes,CDP,place,34743,407,14454525,143228,28.333421,-81.352159,80884.5962642541,71348,86996.4468370644+0i,8543
12011279,12,Florida,FL,Lee County,Cape Coral,Burnt Store Marina,CDP,place,33993,239,2760146,755561,26.76709,-82.051415,156066.880802991,158869,157869.104000691+0i,986
12011281,12,Florida,FL,St. Johns County,St Augustine,Butler Beach,CDP,place,32086,904,6584601,292200,29.800466,-81.268841,138925.281200204,106938,152611.424991323+0i,2641
12011283,12,Florida,FL,Nassau County,Callahan,Callahan,Town,place,32011,904,3766017,0,30.561831,-81.832011,82835.7473223574,80246,91706.6543835274+0i,540
12011285,12,Florida,FL,Osceola County,Kissimmee,Campbell,CDP,place,34746,407,4876479,47577,28.259287,-81.450841,60159.6207625226,60935,58869.770857916+0i,1226
12011287,12,Florida,FL,Palm Beach County,Canal Point,Canal Point,CDP,place,33438,561,3577657,0,26.862637,-80.622202,50028.4929715481,57407,42476.2723482172+0i,151
12011289,12,Florida,FL,Lee County,Cape Coral,Cape Coral city,City,place,33991,239,273544395,35010453,26.643192,-81.997364,112441.874464354,91382,123070.043394583+0i,58967
12011291,12,Florida,FL,Franklin County,Eastpoint,Carrabelle city,City,place,32328,850,11796358,2937496,29.854391,-84.66792,71495.3652567527,69208,78446.1865670964+0i,758
12011293,12,Florida,FL,Washington County,Bonifay,Caryville,Town,place,32425,850,7836042,331389,30.775167,-85.811916,50373.6603736295,50070,49909.5313221531+0i,88
12011295,12,Florida,FL,Bay County,Panama City,Cedar Grove,CDP,place,32405,850,6883253,11360,30.18103,-85.626728,68713.1491526512,65768,66825.0365145903+0i,1145
12011297,12,Florida,FL,Osceola County,Celebration,Celebration,CDP,place,34747,407,27304928,47936,28.310344,-81.55106,188610.453665175,209028,193990.306993914+0i,2687
12011299,12,Florida,FL,Escambia County,Flomaton,Century,Town,place,36441,251,8373465,320576,30.977307,-87.264724,47637.5526863394,35679,38088.0601652166+0i,687
12011301,12,Florida,FL,Charlotte County,Punta Gorda,Charlotte Harbor,CDP,place,33980,941,6009435,6938521,26.961501,-82.059331,121890.055147857,85491,139777.584241459+0i,1791
12011303,12,Florida,FL,Gadsden County,Chattahoochee,Chattahoochee city,City,place,32324,850,14236737,484177,30.698344,-84.83061,71296.7806571976,68860,75703.434147623+0i,851
12011305,12,Florida,FL,Levy County,Chiefland,Chiefland city,City,place,32626,352,16071996,0,29.48952,-82.866486,68485.8946335297,65843,82685.9375600525+0i,911
12011307,12,Florida,FL,Collier County,Everglades City,Chokoloskee,CDP,place,34139,239,577281,0,25.814228,-81.360109,12319.2118130355,6623,12557.481831523+0i,153
12011309,12,Florida,FL,Seminole County,Chuluota,Chuluota,CDP,place,32766,407,4663471,1075969,28.631351,-81.107954,174355.740043759,129251,186674.626305292+0i,811
12011311,12,Florida,FL,Okaloosa County,Fort Walton Beach,Cinco Bayou,Town,place,32548,850,451249,0,30.422213,-86.609554,90786.3967981721,119486,46283.575454365+0i,192
12011313,12,Florida,FL,Hillsborough County,Tampa,Citrus Park,CDP,place,33625,813,26321913,1699379,28.070996,-82.562173,132004.040341643,109802,141113.511681313+0i,9177
12011315,12,Florida,FL,Orange County,Apopka,Clarcona,CDP,place,32703,407,12854687,1028642,28.618053,-81.50526,128728.091935629,120953,141570.507574917+0i,1158
12011317,12,Florida,FL,Lake County,Clermont,Clermont city,City,place,34711,352,36928353,5504711,28.558303,-81.764778,110281.009172196,94714,117758.400649731+0i,11007
12011319,12,Florida,FL,Hendry County,Clewiston,Clewiston city,City,place,33440,863,12160128,66186,26.752811,-80.939194,131278.948191451,106734,143371.337125246+0i,2404
12011321,12,Florida,FL,Santa Rosa County,Jay,Cobbtown,CDP,place,32565,850,6825828,42405,30.879675,-87.128857,45230.3825121824,62115,41800.8311233551+0i,26
12011323,12,Florida,FL,Brevard County,Cocoa Beach,Cocoa Beach city,City,place,32931,321,12060655,27146748,28.341093,-80.628605,144050.761839679,122962,154416.206391733+0i,5796
12011325,12,Florida,FL,Broward County,Coconut Creek,Coconut Creek city,City,place,33073,754,30711918,392549,26.279072,-80.184595,119505.872634252,100429,129177.983207059+0i,22113
12011327,12,Florida,FL,Polk County,Lakeland,Combee Settlement,CDP,place,33801,863,5119162,31302,28.060079,-81.90424,53509.7038698254,43885,56566.5238543594+0i,2035
12011329,12,Florida,FL,Orange County,Orlando,Conway,CDP,place,32812,407,8846329,433724,28.496937,-81.333042,139441.457091006,120964,147027.22109501+0i,5457
12011331,12,Florida,FL,Miami-Dade County,Miami,Coral Gables city,City,place,33156,305,33492473,63155377,25.683061,-80.261659,207664.732586393,236439,209427.912938639+0i,17954
12011333,12,Florida,FL,Miami-Dade County,Miami,Coral Terrace,CDP,place,33155,305,8701172,186899,25.746187,-80.304463,118309.490496929,95521,130532.656246768+0i,7319
12011335,12,Florida,FL,Jackson County,Cottondale,Cottondale,Town,place,32431,850,8614892,347216,30.798591,-85.374647,62323.0204473637,66590,60970.5630458772+0i,320
12011337,12,Florida,FL,Miami-Dade County,Miami,Country Walk,CDP,place,33186,305,6679427,104762,25.633794,-80.434802,145310.428470963,128768,151902.762439771+0i,4482
12011339,12,Florida,FL,St. Johns County,St Augustine,Crescent Beach,CDP,place,32086,904,3724903,51129,29.730332,-81.241709,149543.990385982,300000,169328.692020309+0i,487
12011341,12,Florida,FL,Okaloosa County,Crestview,Crestview city,City,place,32536,850,41525077,353843,30.748047,-86.579267,108205.670521801,91746,117444.56561292+0i,7983
12011343,12,Florida,FL,Dixie County,Cross City,Cross City,Town,place,32628,352,4863061,0,29.638811,-83.124811,68730.4294944412,50486,83939.7682342233+0i,788
12011345,12,Florida,FL,Citrus County,Crystal River,Crystal River city,City,place,34428,352,19173964,1671776,28.90356,-82.611843,142495.967457779,116381,159892.409369954+0i,1232
12011347,12,Florida,FL,Monroe County,Summerland Key,Cudjoe Key,CDP,place,33042,305,13401307,13669951,24.678201,-81.489373,149135.492385293,124839,158891.867307258+0i,951
12011349,12,Florida,FL,Polk County,Winter Haven,Cypress Gardens,CDP,place,33884,863,9568723,1310160,27.99782,-81.68487,121407.721496997,98406,130110.60741765+0i,3561
12011351,12,Florida,FL,Okeechobee County,Okeechobee,Cypress Quarters,CDP,place,34974,863,6947070,80616,27.247885,-80.811376,45854.5672904283,43768,44000.7963603462+0i,427
12011353,12,Florida,FL,Pasco County,Dade City,Dade City North,CDP,place,33523,352,4255468,11260,28.384084,-82.194265,52747.9515983891,57010,0+29717.1947845317i,798
12011355,12,Florida,FL,Polk County,Davenport,Davenport city,City,place,33837,863,8485551,326290,28.161193,-81.610839,99803.4578024667,86917,110598.093523919+0i,1021
12011357,12,Florida,FL,Lafayette County,Mayo,Day,CDP,place,32066,386,2347231,42364,30.198419,-83.28731,70717.6901800495,300000,66533.5980195311+0i,55
12011359,12,Florida,FL,Volusia County,Daytona Beach,Daytona Beach Shores city,City,place,32118,386,2351771,85962,29.171252,-80.980749,126559.868469561,109334,140627.23842158+0i,2353
12011361,12,Florida,FL,Broward County,Deerfield Beach,Deerfield Beach city,City,place,33441,754,39084365,2996502,26.311716,-80.125378,100948.781533093,83327,114065.614488089+0i,31915
12011363,12,Florida,FL,Volusia County,Deland,DeLand city,City,place,32724,386,48168356,564917,29.022505,-81.286488,110251.727022257,89283,124753.470357966+0i,10093
12011365,12,Florida,FL,Volusia County,De Leon Springs,De Leon Springs,CDP,place,32130,386,6885192,0,29.117204,-81.351684,119774.825824029,79735,139773.350961706+0i,821
12011367,12,Florida,FL,Volusia County,Deltona,Deltona city,City,place,32725,386,96463097,9151359,28.905121,-81.210978,86195.742045986,75854,92814.2815463933+0i,29496
12011369,12,Florida,FL,Okaloosa County,Destin,Destin city,City,place,32541,850,19923365,2004268,30.39324,-86.47094,141196.26389956,122947,149636.257930884+0i,5702
12011371,12,Florida,FL,Santa Rosa County,Jay,Dixonville,CDP,place,32565,850,13197014,55002,30.984173,-87.052629,71964.0426848151,300000,63541.4175054094+0i,99
12011373,12,Florida,FL,Miami-Dade County,Doral,Doral city,City,place,33178,305,35978653,3338846,25.815177,-80.357989,149187.753619812,135858,156113.435894182+0i,15038
12011375,12,Florida,FL,Monroe County,Marathon,Duck Key,CDP,place,33050,305,1550373,87687,24.772765,-80.90952,116039.757151374,106722,120524.341281262+0i,302
12011377,12,Florida,FL,Pinellas County,Dunedin,Dunedin city,City,place,34698,727,26916765,46211614,28.025744,-82.815358,122779.950120588,100088,135117.491071317+0i,16656
12011379,12,Florida,FL,Polk County,Eagle Lake,Eagle Lake city,City,place,33839,863,4906898,4446524,27.975707,-81.756877,90020.6856257646,79954,96150.6016192002+0i,872
12011381,12,Florida,FL,Pinellas County,Palm Harbor,East Lake,CDP,place,34685,727,74192785,7703796,28.123333,-82.689661,178127.471018629,186828,184825.076888688+0i,13041
12011383,12,Florida,FL,Santa Rosa County,Milton,East Milton,CDP,place,32583,850,74353342,3466231,30.617223,-86.964336,98027.2244756882,87808,105583.019901838+0i,2814
12011385,12,Florida,FL,Franklin County,Eastpoint,Eastpoint,CDP,place,32328,850,18770109,59553,29.762543,-84.868488,59379.0585007451,66540,43066.4441569442+0i,854
12011387,12,Florida,FL,Orange County,Eatonville,Eatonville,Town,place,32751,407,2560560,336040,28.614962,-81.392377,74573.9658079093,60762,91528.1184415565+0i,581
12011389,12,Florida,FL,Volusia County,Edgewater,Edgewater city,City,place,32132,386,58019801,968147,28.954411,-80.940827,100713.460519416,81945,112701.23212181+0i,8345
12011391,12,Florida,FL,Okaloosa County,Eglin Afb,Eglin AFB,CDP,place,32542,850,7840695,366287,30.46053,-86.55054,77769.0991434848,73465,80295.2134531771+0i,928
12011393,12,Florida,FL,Pasco County,New Port Richey,Elfers,CDP,place,34652,727,9175998,64557,28.214845,-82.721638,59843.3085997713,53930,65203.9680252471+0i,5482
12011395,12,Florida,FL,Miami-Dade County,El Portal,El Portal,Village,place,33150,305,1076426,11769,25.855316,-80.196161,97606.5742565555,87466,104137.781326148+0i,883
12011397,12,Florida,FL,Sarasota County,Englewood,Englewood,CDP,place,34223,941,25420938,8391594,26.960709,-82.354066,108207.784778247,89803,119211.051700641+0i,4922
12011399,12,Florida,FL,Lee County,Estero,Estero,Village,place,33928,239,63338698,2379731,26.426835,-81.797049,165033.864892377,163796,173078.658738686+0i,13790
12011401,12,Florida,FL,Lake County,Eustis,Eustis city,City,place,32726,352,27115841,4065900,28.856414,-81.67835,98106.5476995154,81595,113229.967016937+0i,7150
12011403,12,Florida,FL,Orange County,Orlando,Fairview Shores,CDP,place,32810,321,7818266,1399766,28.601603,-81.395701,108749.691362364,85714,126779.568579114+0i,4207
12011405,12,Florida,FL,Levy County,Old Town,Fanning Springs city,City,place,32680,352,12670510,345798,29.58815,-82.92507,57638.8414152969,57910,56089.9257962457+0i,247
12011407,12,Florida,FL,Indian River County,Fellsmere,Fellsmere city,City,place,32948,772,148852579,591005,27.721191,-80.609944,45916.6983331619,32122,43903.0531696805+0i,1260
12011409,12,Florida,FL,Lake County,Minneola,Ferndale,CDP,place,34715,352,6955688,352881,28.617578,-81.697727,66911.7329656594,109749,0+32852.9661040182i,205
12011411,12,Florida,FL,Escambia County,Pensacola,Ferry Pass,CDP,place,32514,850,36201183,18068765,30.523846,-87.193831,106772.214783889,89626,119865.947879658+0i,12742
12011413,12,Florida,FL,Miami-Dade County,Miami Beach,Fisher Island,CDP,place,33139,305,626309,65875,25.761725,-80.142283,56499.4999999998,300000,42066.7059668612+0i,41
12011415,12,Florida,FL,Columbia County,Lake City,Five Points,CDP,place,32055,386,6477681,4107,30.224052,-82.644059,65197.9288278258,300000,62954.4828676112+0i,299
12011417,12,Florida,FL,Volusia County,Flagler Beach,Flagler Beach city,City,place,32136,386,9478366,924962,29.473849,-81.131022,71216.283216783,300000,60984.4935332042+0i,30
12011419,12,Florida,FL,Clay County,Orange Park,Fleming Island,CDP,place,32003,904,41020166,18870653,30.099116,-81.712394,151098.3428801,136738,155797.547260662+0i,10216
12011421,12,Florida,FL,Miami-Dade County,Homestead,Florida City city,City,place,33034,305,15434691,178636,25.444015,-80.467838,45517.502277802,38751,44857.3315848243+0i,2794
12011423,12,Florida,FL,Santa Rosa County,Pace,Floridatown,CDP,place,32571,850,1032501,11399,30.582419,-87.160944,120579.704512726,144560,101178.751860532+0i,123
12011425,12,Florida,FL,Hendry County,Alva,Fort Denaud,CDP,place,33920,239,51910341,1838711,26.722744,-81.553945,116810.776878981,96225,127559.940714531+0i,609
12011427,12,Florida,FL,Hardee County,Wauchula,Fort Green Springs,CDP,place,33873,863,26852839,0,27.587623,-81.940198,55168.6781258031,66988,48986.7126872317+0i,85
12011429,12,Florida,FL,Polk County,Fort Meade,Fort Meade city,City,place,33841,863,21421629,956143,27.765879,-81.805464,88173.5585318823,79399,93184.2764743819+0i,1826
12011431,12,Florida,FL,Lee County,Fort Myers Beach,Fort Myers Beach,Town,place,33931,239,7204345,8819729,26.432536,-81.916746,152060.232883093,130786,164481.998274199+0i,3604
12011433,12,Florida,FL,St. Lucie County,Fort Pierce,Fort Pierce city,City,place,34950,772,60404825,15397341,27.426061,-80.340581,105020.458498077,79553,127906.755699512+0i,16522
12011435,12,Florida,FL,St. Lucie County,Fort Pierce,Fort Pierce South,CDP,place,34981,772,7163068,0,27.409751,-80.354149,83887.5874657404,65293,97905.8698827891+0i,1837
12011437,12,Florida,FL,Columbia County,Fort White,Fort White,Town,place,32038,386,6208258,0,29.922408,-82.713555,123938.974481375,86089,144425.363068455+0i,226
12011439,12,Florida,FL,Lake County,Kissimmee,Four Corners,CDP,place,34747,407,120208061,9637167,28.332648,-81.647709,84146.7717675804,87342,60098.9688076833+0i,4395
12011441,12,Florida,FL,Osceola County,Kissimmee,Four Corners,CDP,place,34747,407,120208061,9637167,28.332648,-81.647709,96562.3160605554,81000,104874.301950947+0i,2551
12011443,12,Florida,FL,Broward County,Fort Lauderdale,Franklin Park,CDP,place,33311,754,204974,0,26.134098,-80.176244,37213.4315709012,25349,39509.7408369783+0i,334
12011445,12,Florida,FL,Polk County,Frostproof,Frostproof city,City,place,33843,863,27686423,22141593,27.750033,-81.524362,78962.1762935024,79510,70517.124808858+0i,1119
12011447,12,Florida,FL,Lake County,Fruitland Park,Fruitland Park city,City,place,34731,352,15368346,2408470,28.858659,-81.920772,90648.8975329014,86125,95998.4455574417+0i,1479
12011449,12,Florida,FL,Polk County,Lakeland,Fuller Heights,CDP,place,33811,863,11155618,837181,27.923312,-81.996569,110838.65013967,94149,116666.778629932+0i,3328
12011451,12,Florida,FL,Alachua County,Gainesville,Gainesville city,City,place,32609,352,161411152,3017660,29.678832,-82.346103,104967.814414545,86369,122021.897462863+0i,47968
12011453,12,Florida,FL,Hernando County,Brooksville,Garden Grove,CDP,place,34603,352,2508940,24536,28.471735,-82.434493,69093.6865320555,81020,62054.2610328931+0i,234
12011455,12,Florida,FL,Lee County,Fort Myers,Gateway,CDP,place,33913,239,14529401,1382245,26.581359,-81.745051,158974.687478613,159856,160942.457576953+0i,3002
12011457,12,Florida,FL,Hillsborough County,Gibsonton,Gibsonton,CDP,place,33534,813,33167259,6831920,27.828452,-82.379097,102266.603066999,86726,112471.202911573+0i,5286
12011459,12,Florida,FL,Miami-Dade County,Miami,Gladeview,CDP,place,33147,305,6627555,13777,25.839911,-80.238854,65742.6029589755,43748,87716.8713171182+0i,3548
12011461,12,Florida,FL,Palm Beach County,West Palm Beach,Glen Ridge,Town,place,33406,866,550322,0,26.671683,-80.075623,164044.051614139,151883,174871.564309819+0i,68
12011463,12,Florida,FL,Miami-Dade County,South Miami,Glenvar Heights,CDP,place,33143,305,10655772,533899,25.709369,-80.315857,184484.615333313,216812,194697.25424917+0i,7025
12011465,12,Florida,FL,Collier County,Naples,Golden Gate,CDP,place,34116,239,10106990,540661,26.183598,-81.703694,87149.8896849361,73488,96336.8486427167+0i,7113
12011467,12,Florida,FL,Orange County,Winter Park,Goldenrod,CDP,place,32792,407,6529330,415370,28.611918,-81.291229,85403.8834287151,74217,99062.1836855296+0i,2825
12011469,12,Florida,FL,Palm Beach County,Boynton Beach,Golf,Village,place,33426,561,2110752,27201,26.502859,-80.105758,240642.690128264,300000,235520.040485184+0i,94
12011471,12,Florida,FL,Collier County,Marco Island,Goodland,CDP,place,34145,239,399506,539751,25.924606,-81.646053,231509.399180872,300000,230854.482567541+0i,162
12011473,12,Florida,FL,Escambia County,Pensacola,Goulding,CDP,place,32501,850,3065947,1380,30.439911,-87.229479,35905.5846875684,30349,0+12855.7682470538i,1012
12011475,12,Florida,FL,Jackson County,Graceville,Graceville city,City,place,32440,850,11161648,282101,30.960272,-85.512828,54071.1512107004,58121,50647.6917155544+0i,757
12011477,12,Florida,FL,Brevard County,Palm Bay,Grant-Valkaria,Town,place,32909,321,70365059,7855253,27.934301,-80.565885,161988.156821983,144997,173424.58307594+0i,1518
12011479,12,Florida,FL,Pinellas County,Dunedin,Greenbriar,CDP,place,34698,727,1546479,94693,28.011284,-82.752725,91540.3093909813,83385,93360.3352609692+0i,981
12011481,12,Florida,FL,Gadsden County,Quincy,Greensboro,Town,place,32351,850,5947958,19530,30.5729,-84.741097,60232.9200184349,55837,57157.2288389578+0i,239
12011483,12,Florida,FL,Jackson County,Marianna,Greenwood,Town,place,32446,850,12065883,0,30.87291,-85.161054,70703.4680306984,71075,67897.3784581196+0i,261
12011485,12,Florida,FL,Gadsden County,Quincy,Gretna city,City,place,32351,850,19827460,64100,30.579465,-84.710955,48425.9238132984,42619,48833.8772862285+0i,516
12011487,12,Florida,FL,Lake County,Howey In The Hills,Groveland city,City,place,34737,352,41505241,14118240,28.671991,-81.811527,91297.4720095088,84797,91997.6038594814+0i,3345
12011489,12,Florida,FL,Sarasota County,Sarasota,Gulf Gate Estates,CDP,place,34231,941,7023687,284763,27.257768,-82.506111,71111.8083922032,74047,51454.0409294614+0i,5287
12011491,12,Florida,FL,Palm Beach County,Delray Beach,Gulf Stream,Town,place,33444,561,1916905,221513,26.486024,-80.057421,240928.901963802,261141,234661.850595774+0i,310
12011493,12,Florida,FL,Polk County,Haines City,Haines City city,City,place,33844,863,48040501,3461603,28.109845,-81.615699,76102.6150287067,66154,85699.5321004126+0i,6867
12011495,12,Florida,FL,Bradford County,Hampton,Hampton city,City,place,32044,904,2683101,0,29.86423,-82.138019,87641.516594045,55825,115913.630217547+0i,149
12011497,12,Florida,FL,Charlotte County,Pt Charlotte,Harbour Heights,CDP,place,33983,941,5616611,703126,26.992072,-82.00646,125465.383825022,109365,135816.536390539+0i,1371
12011499,12,Florida,FL,Lee County,Fort Myers,Harlem Heights,CDP,place,33908,239,1706214,341541,26.515132,-81.928186,55946.4259425681,55876,46235.4064480231+0i,396
12011501,12,Florida,FL,St. Johns County,Hastings,Hastings,Town,place,32145,904,4299523,228,29.719248,-81.502749,71502.5080450373,71771,77774.264798304+0i,273
12011503,12,Florida,FL,Palm Beach County,West Palm Beach,Haverhill,Town,place,33417,561,1637128,0,26.690963,-80.121794,127784.024241485,103117,138655.282359187+0i,630
